[NDB]
120	MIA N034.08.10.560 W109.38.50.510
120	MIA N033.50.23.380 W109.22.35.830
120	MIA N034.42.45.180 W106.30.39.720
120	MIA N033.05.56.020 W107.54.16.390
120	MIA N036.21.57.210 W106.20.44.540
120	MIA N035.31.05.130 W105.27.58.340
120	MIA N036.08.58.260 W105.49.56.470
120	MIA N035.51.12.370 W105.19.24.030
120	MIA N035.08.18.550 W107.35.49.770
120	MIA N037.00.33.120 W104.40.28.690
120	MIA N036.45.31.850 W105.49.21.780
120	MIA N037.09.18.980 W105.53.40.280
120	MIA N036.54.12.410 W106.47.09.700
120	MIA N036.11.18.580 W108.59.12.950
120	MIA N036.13.23.210 W106.29.43.100
120	MIA N033.40.42.290 W105.38.32.810
120	MIA N033.34.18.420 W105.51.04.320
120	MIA N032.44.14.720 W110.06.18.240
120	MIA N032.35.01.240 W109.48.39.280
120	MIA N034.08.10.560 W109.38.50.510
120	MIA N033.50.23.380 W109.22.35.830
120	MIA N034.42.45.180 W106.30.39.720
120	MIA N033.05.56.020 W107.54.16.390
120	MIA N036.21.57.210 W106.20.44.540
120	MIA N035.31.05.130 W105.27.58.340
120	MIA N036.08.58.260 W105.49.56.470
120	MIA N035.51.12.370 W105.19.24.030
120	MIA N035.08.18.550 W107.35.49.770
120	MIA N037.00.33.120 W104.40.28.690
120	MIA N036.45.31.850 W105.49.21.780
120	MIA N037.09.18.980 W105.53.40.280
120	MIA N036.54.12.410 W106.47.09.700
120	MIA N036.11.18.580 W108.59.12.950
120	MIA N036.13.23.210 W106.29.43.100
120	MIA N033.40.42.290 W105.38.32.810
120	MIA N033.34.18.420 W105.51.04.320
120	MIA N032.44.14.720 W110.06.18.240
120	MIA N032.35.01.240 W109.48.39.280
120	MIA N034.08.10.560 W109.38.50.510
120	MIA N033.50.23.380 W109.22.35.830
120	MIA N034.42.45.180 W106.30.39.720
120	MIA N033.05.56.020 W107.54.16.390
120	MIA N036.21.57.210 W106.20.44.540
120	MIA N035.31.05.130 W105.27.58.340
120	MIA N036.08.58.260 W105.49.56.470
120	MIA N035.51.12.370 W105.19.24.030
120	MIA N035.08.18.550 W107.35.49.770
120	MIA N037.00.33.120 W104.40.28.690
120	MIA N036.45.31.850 W105.49.21.780
120	MIA N037.09.18.980 W105.53.40.280
120	MIA N036.54.12.410 W106.47.09.700
120	MIA N036.11.18.580 W108.59.12.950
120	MIA N036.13.23.210 W106.29.43.100
120	MIA N033.40.42.290 W105.38.32.810
120	MIA N033.34.18.420 W105.51.04.320
120	MIA N032.44.14.720 W110.06.18.240
120	MIA N032.35.01.240 W109.48.39.280
120	MIA N034.08.10.560 W109.38.50.510
120	MIA N033.50.23.380 W109.22.35.830
120	MIA N034.42.45.180 W106.30.39.720
120	MIA N033.05.56.020 W107.54.16.390
120	MIA N036.21.57.210 W106.20.44.540
120	MIA N035.31.05.130 W105.27.58.340
120	MIA N036.08.58.260 W105.49.56.470
120	MIA N035.51.12.370 W105.19.24.030
120	MIA N035.08.18.550 W107.35.49.770
120	MIA N037.00.33.120 W104.40.28.690
120	MIA N036.45.31.850 W105.49.21.780
120	MIA N037.09.18.980 W105.53.40.280
120	MIA N036.54.12.410 W106.47.09.700
120	MIA N036.11.18.580 W108.59.12.950
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
123	MIA N033.31.27.280 W108.33.54.500
123	MIA N035.37.08.270 W105.49.26.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
124	MIA N035.58.20.160 W106.45.27.860
124	MIA N035.44.08.350 W106.33.57.080
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
125	MIA N035.25.02.270 W111.53.31.690
125	MIA N036.35.29.660 W106.08.18.680
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
128	MIA N032.41.55.940 W109.53.14.820
128	MIA N033.56.05.230 W107.11.42.420
128	MIA N036.07.01.050 W106.51.28.510
128	MIA N036.17.55.960 W105.43.24.440
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
129	MIA N035.09.40.000 W106.26.53.590
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
130	MIA N036.33.47.510 W106.22.04.810
130	MIA N033.55.33.400 W109.07.18.930
130	MIA N033.17.31.510 W108.40.33.410
130	MIA N036.14.23.680 W105.10.23.620
130	MIA N036.20.15.420 W105.33.54.590
130	MIA N035.52.39.200 W106.31.16.480
130	MIA N035.16.50.400 W107.37.26.210
130	MIA N036.48.56.610 W106.08.56.710
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
131	MIA N036.19.22.480 W105.19.15.840
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
135	MIA N033.54.38.440 W109.37.29.520
135	MIA N036.26.37.450 W105.10.27.250
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
136	MIA N035.58.39.900 W106.24.01.680
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
139	MIA N033.26.33.170 W105.50.09.690
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
140	MIA N036.12.19.140 W105.27.19.090
140	MIA N035.44.20.450 W105.36.39.670
140	MIA N036.26.14.450 W105.34.05.350
140	MIA N037.09.19.140 W105.25.53.520
140	MIA N036.58.21.290 W106.23.55.640
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
141	MIA N036.40.59.350 W105.14.54.370
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
144	MIA N035.47.38.840 W105.43.50.690
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
146	MIA N035.18.05.390 W111.40.43.730
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
148	MIA N036.00.37.710 W105.35.56.430
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
149	MIA N036.34.56.920 W105.27.39.930
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
150	MIA N030.25.55.930 W104.20.20.820
150	MIA N036.47.14.970 W105.23.00.150
150	MIA N037.03.12.860 W106.31.05.460
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
160	MIA N031.29.10.060 W110.18.31.760
160	MIA N032.01.22.090 W107.53.17.910
160	MIA N037.11.24.490 W104.59.25.800
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
161	MIA N037.07.07.240 W105.11.06.150
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
170	MIA N033.00.38.460 W114.14.27.910
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
38	MIA N034.28.47.170 W100.11.57.840
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
40	MIA N034.35.32.170 W100.49.20.950
40	MIA N032.56.49.560 W113.24.15.880
40	MIA N035.19.35.550 W099.41.00.740
40	MIA N035.58.25.930 W099.27.07.920
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
41	MIA N035.39.55.900 W099.45.28.190
41	MIA N036.03.16.150 W099.40.17.310
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
42	MIA N029.50.22.160 W101.59.03.340
42	MIA N032.48.50.260 W114.01.29.170
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
43	MIA N033.08.29.510 W113.37.10.410
43	MIA N034.59.56.660 W100.31.35.670
43	MIA N035.41.22.410 W100.12.43.800
43	MIA N030.17.15.800 W101.53.30.670
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
44	MIA N031.20.16.130 W103.01.42.650
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
45	MIA N033.19.07.600 W112.33.14.410
45	MIA N033.04.16.260 W111.54.21.940
45	MIA N032.29.01.280 W113.30.22.350
45	MIA N032.48.00.050 W111.48.11.760
